dataset_id,tile_r,tile_c,tile_h,tile_w,channels
2023-04-03_08h11m55s,0,0,178,117,54
2021-09-27_12h10m59s,0,0,282,330,20
2022-04-04_22h54m13s,0,0,222,204,64
2022-07-16_07h21m09s,0,0,150,149,36
2023-12-01_18h07m13s,0,0,161,73,64
2022-04-14_10h58m32s,0,0,100,100,64
2021-12-06_17h33m29s,0,0,130,116,64
2024-12-11_20h17m12s,0,0,21,21,64
2021-12-15_22h39m54s,0,0,149,97,36
2021-12-10_22h10m20s,0,0,153,103,64
2021-11-04_11h38m42s,0,0,65,139,64
2021-02-04_17h49m19s,0,0,175,197,64
2022-07-23_22h48m15s,0,0,128,218,64
2022-11-07_17h20m49s,0,0,166,222,64
2022-04-14_11h15m05s,0,0,100,100,64
2022-05-13_17h54m05s,0,0,53,357,9
2022-06-25_20h02m41s,0,0,19,258,64
2023-06-15_18h52m05s,0,0,105,138,64
2024-12-11_19h45m16s,0,0,43,39,64
2023-04-03_08h30m26s,0,0,168,114,64
2021-12-15_23h36m19s,0,0,203,142,39
2022-06-04_01h11m02s,0,0,210,55,9
2022-06-09_20h30m53s,0,0,100,87,64
2021-12-01_18h52m36s,0,0,83,74,64
2022-10-25_23h18m52s,0,0,135,142,60
2022-10-26_22h18m24s,0,0,64,93,64
2021-12-07_23h13m07s,0,0,133,87,9
2023-03-18_10h40m19s,0,0,33,75,21
2022-10-17_22h28m22s,0,0,300,241,64
2021-12-02_18h38m16s,0,0,76,55,21
2024-03-07_16h16m52s,0,0,20,78,64
2022-01-31_18h58m27s,0,0,20,20,33
2023-04-24_22h17m16s,0,0,135,244,64
2021-12-02_00h37m39s,0,0,164,87,64
2024-03-07_16h41m18s,0,0,22,66,64
2023-07-13_17h06m09s,0,0,46,62,64
2022-06-11_22h35m32s,0,0,101,165,64
2023-12-12_13h10m42s,0,0,84,60,12
2024-09-18_00h38m23s,0,0,269,116,12
2023-07-17_11h40m11s,0,0,80,80,64
2024-12-11_19h53m33s,0,0,55,44,64
2023-04-24_22h37m46s,0,0,223,138,39
2023-12-12_22h43m24s,0,0,202,106,64
2024-12-11_19h56m05s,0,0,26,23,64
2023-08-03_01h53m11s,0,0,126,64,21
2021-09-09_22h15m52s,0,0,205,246,15
2023-04-24_20h53m49s,0,0,200,142,12
2023-12-12_13h11m44s,0,0,62,65,21
2024-12-11_19h54m38s,0,0,63,46,64
2024-12-11_20h18m08s,0,0,36,30,64
2024-07-21_22h31m56s,0,0,358,469,64
2023-04-24_22h18m36s,0,0,260,96,27
2024-12-11_19h47m41s,0,0,41,26,64
2023-12-04_13h58m56s,0,0,186,160,21
2021-12-17_17h55m10s,0,0,113,102,64
2023-12-08_14h04m27s,0,0,35,35,64
2023-02-17_10h02m34s,0,0,85,107,64
2023-08-09_18h17m20s,0,0,114,315,36
2024-03-07_16h36m21s,0,0,35,32,64
2022-11-21_22h52m55s,0,0,150,148,64
2024-12-11_19h51m00s,0,0,30,32,64
2022-11-21_22h13m24s,0,0,151,37,64
2023-09-07_13h11m13s,0,0,78,198,64
2022-05-18_01h14m25s,0,0,232,58,24
2022-12-15_15h53m33s,0,0,46,86,12
2021-12-01_18h22m22s,0,0,303,91,64
2024-10-28_11h52m14s,0,0,39,58,64
2024-10-12_22h27m03s,0,0,39,58,64
2023-12-12_13h12m28s,0,0,62,65,18
2023-05-10_20h07m41s,0,0,195,217,64
2022-10-26_22h16m55s,0,0,90,49,64
2022-06-11_22h42m52s,0,0,99,101,64
2024-12-19_12h28m53s,0,0,62,49,64
2022-05-23_14h50m19s,0,0,18,20,64
2022-07-23_22h57m20s,0,0,159,89,24
2024-05-02_20h59m37s,0,0,251,214,64
2023-06-15_19h25m07s,0,0,58,80,64
2023-09-13_00h55m16s,0,0,200,373,42
2021-11-15_08h27m25s,0,0,176,262,12
2022-10-27_00h41m43s,0,0,148,317,12
2023-12-12_22h36m43s,0,0,116,148,64
2022-05-13_18h30m05s,0,0,31,369,24
2023-12-12_22h36m12s,0,0,129,84,64
2024-10-28_11h50m56s,0,0,38,54,64
2021-12-10_22h01m33s,0,0,255,198,64
2024-12-11_19h53m09s,0,0,47,49,64
2022-05-23_14h50m59s,0,0,20,20,64
2024-12-11_19h56m59s,0,0,16,18,64
2023-02-21_10h54m55s,0,0,133,171,64
2023-11-02_08h57m04s,0,0,877,2644,35
2022-02-17_03h37m29s,0,0,126,63,18
2024-03-07_16h42m28s,0,0,22,49,64
2023-12-12_13h13m30s,0,0,62,65,27
2022-10-26_23h02m35s,0,0,272,171,64
2022-10-12_22h55m46s,0,0,216,118,39
2022-04-16_08h22m39s,0,0,100,100,64
2024-12-11_20h29m28s,0,0,27,25,64
2023-07-13_17h10m10s,0,0,67,55,64
2021-12-01_18h49m56s,0,0,85,88,64
2024-02-05_22h26m43s,0,0,181,153,9
2024-03-25_12h21m08s,0,0,111,253,64
2024-12-11_19h57m13s,0,0,12,10,64
2022-07-13_21h28m10s,0,0,123,98,9
2022-04-29_00h45m20s,0,0,99,139,9
2023-05-10_21h49m58s,0,0,195,261,64
2024-12-11_19h57m56s,0,0,13,13,64
2024-03-07_16h09m47s,0,0,73,21,64
2022-03-28_11h51m46s,0,0,100,100,64
2024-05-11_05h15m25s,0,0,97,143,45
2021-09-11_20h16m34s,0,0,226,122,54
2021-12-17_17h50m52s,0,0,112,110,64
2021-11-19_23h24m54s,0,0,42,47,64
2023-02-28_21h22m30s,0,0,109,70,64
2022-10-26_22h15m00s,0,0,47,99,64
2024-12-11_20h19m26s,0,0,9,12,64
2024-12-11_20h17m31s,0,0,17,19,64
2024-12-11_20h36m24s,0,0,12,12,64
2023-06-15_19h22m56s,0,0,82,91,64
2022-07-16_07h42m33s,0,0,133,54,64
2021-12-02_00h41m12s,0,0,173,76,64
2022-04-16_08h18m07s,0,0,100,100,64
2024-10-29_03h32m04s,0,0,171,218,64
2021-02-11_10h43m26s,0,0,171,218,64
2021-12-01_18h00m04s,0,0,127,583,64
2022-10-31_22h28m04s,0,0,203,289,64
2023-06-15_18h35m19s,0,0,84,64,64
2024-08-14_04h01m51s,0,0,153,146,15
2023-06-12_15h09m12s,0,0,11,98,21
2024-02-05_22h24m16s,0,0,165,136,12
2024-12-11_20h18m40s,0,0,30,31,64
2022-10-12_21h39m25s,0,0,161,179,60
2024-12-11_19h46m18s,0,0,17,11,64
2024-12-11_19h57m28s,0,0,21,26,64
2023-05-24_16h41m03s,0,0,190,114,9
2024-12-19_12h28m03s,0,0,100,106,63
2022-10-26_22h31m39s,0,0,17,149,64
2022-12-15_13h00m43s,0,0,107,74,12
2021-12-10_21h52m17s,0,0,217,216,64
2024-02-20_01h53m31s,0,0,73,123,12
2022-04-16_08h22m12s,0,0,100,100,64
2024-12-11_19h54m23s,0,0,13,12,64
2024-10-28_08h48m28s,0,0,247,286,64
2023-07-12_18h37m52s,0,0,89,127,64
2023-07-17_12h41m56s,0,0,80,80,64
2024-03-07_16h41m53s,0,0,37,36,64
2022-10-26_22h46m56s,0,0,123,145,64
2022-07-23_22h49m15s,0,0,119,145,64
2024-02-05_22h22m15s,0,0,196,261,12
2023-11-26_13h35m06s,0,0,204,182,64
2023-02-24_14h53m26s,0,0,62,227,64
2022-10-26_22h28m18s,0,0,96,61,64
2024-05-23_19h17m47s,0,0,218,227,64
2023-04-06_09h26m10s,0,0,125,311,64
2022-04-16_08h17m52s,0,0,100,100,64
2024-03-07_16h43m26s,0,0,60,25,64
2021-12-15_22h37m28s,0,0,126,79,48
2023-12-12_22h36m28s,0,0,168,81,64
2023-12-12_13h09m40s,0,0,78,63,9
2021-12-02_18h40m59s,0,0,118,211,15
2023-04-12_09h04m22s,0,0,63,143,64
2021-12-15_23h40m48s,0,0,221,127,15
2023-10-09_12h20m59s,0,0,278,348,30
2022-05-23_14h50m02s,0,0,20,20,64
2023-05-23_12h33m43s,0,0,738,289,27
2024-12-11_20h30m40s,0,0,17,18,64
2024-03-01_16h12m06s,0,0,68,198,64
2023-04-19_15h09m31s,0,0,31,51,64
2022-07-16_08h06m25s,0,0,176,28,27
2023-05-02_13h15m11s,0,0,79,117,64
2022-04-05_01h59m18s,0,0,210,142,64
2022-01-31_18h55m13s,0,0,20,20,64
2021-12-14_22h11m44s,0,0,145,69,39
2023-11-13_21h51m54s,0,0,91,110,12
2021-12-14_22h50m36s,0,0,102,92,15
2023-06-15_19h22m12s,0,0,93,102,64
2024-12-11_19h55m22s,0,0,12,13,64
2021-12-02_18h39m28s,0,0,89,101,12
2024-10-25_08h45m14s,0,0,276,205,64
2022-06-11_22h42m21s,0,0,240,110,51
2023-04-24_20h55m49s,0,0,78,95,9
2024-03-04_15h21m01s,0,0,54,32,64
2022-06-11_22h44m09s,0,0,102,124,64
2023-11-13_21h52m44s,0,0,90,109,12
2023-06-15_19h13m22s,0,0,80,149,64
2024-12-11_20h30m51s,0,0,23,24,64
2023-12-08_14h04m44s,0,0,35,35,64
2022-07-16_08h01m50s,0,0,228,238,42
2024-06-19_19h36m52s,0,0,60,45,64
2024-12-11_20h23m49s,0,0,36,43,64
2021-09-27_19h25m12s,0,0,171,181,15
2022-04-14_14h45m46s,0,0,100,100,64
2023-09-07_06h10m42s,0,0,197,163,64
2023-02-24_01h14m23s,0,0,140,188,36
2021-04-14_18h12m56s,0,0,239,143,64
2022-07-16_07h59m11s,0,0,109,237,64
2021-12-15_22h08m56s,0,0,160,92,51
2024-03-07_16h43m15s,0,0,55,35,64
2022-10-31_19h30m10s,0,0,242,268,64
2023-12-12_22h35m59s,0,0,163,81,64
2022-04-16_08h23m12s,0,0,100,100,64
2024-11-05_12h30m04s,0,0,94,66,64
2021-09-16_20h20m15s,0,0,208,424,12
2023-12-08_14h03m53s,0,0,45,45,64
2024-07-18_08h55m06s,0,0,51,462,45
2024-12-08_23h19m43s,0,0,294,349,29
2024-12-11_20h20m53s,0,0,44,41,64
2021-09-09_22h13m47s,0,0,119,107,64
2021-12-10_20h57m39s,0,0,152,103,42
2021-12-01_18h08m03s,0,0,279,83,54
2024-12-11_20h12m08s,0,0,22,22,64
2022-10-27_22h16m06s,0,0,207,148,18
2022-04-14_14h44m15s,0,0,100,100,64
2023-08-03_02h01m53s,0,0,60,66,15
2022-05-23_14h49m45s,0,0,20,20,64
2022-12-15_15h54m07s,0,0,73,73,18
2023-04-24_20h59m42s,0,0,134,251,9
2024-02-19_05h36m42s,0,0,85,135,12
2023-02-21_15h15m12s,0,0,121,236,64
2022-12-19_19h41m24s,0,0,238,189,64
2022-06-25_20h09m44s,0,0,121,82,64
2024-03-04_15h20m41s,0,0,62,26,64
2024-03-07_16h17m11s,0,0,40,37,64
2023-06-02_23h41m00s,0,0,142,213,15
2022-10-07_08h27m08s,0,0,259,260,18
2023-07-13_17h14m22s,0,0,67,64,64
2023-08-01_19h06m20s,0,0,61,118,12
2023-04-24_22h14m11s,0,0,190,136,33
2023-06-27_00h51m59s,0,0,110,133,64
2023-07-13_17h13m38s,0,0,60,65,64
2022-06-11_22h31m21s,0,0,72,145,64
2022-04-16_08h21m49s,0,0,100,100,64
2022-03-14_18h29m23s,0,0,45,36,64
2023-09-13_01h23m07s,0,0,212,402,21
2024-12-19_10h20m30s,0,0,74,147,64
2022-05-07_01h01m45s,0,0,178,130,24
2024-12-11_20h22m52s,0,0,45,29,64
2023-06-27_00h54m27s,0,0,56,183,64
2023-05-26_22h01m31s,0,0,42,66,9
2023-06-27_00h53m58s,0,0,139,112,64
2024-09-07_10h59m37s,0,0,399,376,22
2024-03-04_16h41m24s,0,0,68,112,9
2021-12-30_03h22m53s,0,0,38,80,24
2021-12-30_03h00m53s,0,0,38,80,42
2022-07-16_07h31m07s,0,0,207,77,64
2022-03-14_17h57m51s,0,0,30,50,64
2023-07-13_17h18m59s,0,0,188,61,64
2022-03-28_11h48m50s,0,0,100,100,64
2022-06-11_22h45m05s,0,0,119,118,64
2022-03-04_11h13m43s,0,0,707,467,41
2022-10-27_00h42m58s,0,0,76,114,64
2023-06-27_00h52m18s,0,0,83,114,64
2023-09-06_15h29m14s,0,0,197,163,64
2021-09-11_20h43m22s,0,0,173,84,64
2022-07-16_07h37m03s,0,0,135,164,51
2022-07-16_07h29m19s,0,0,216,199,64
2024-10-02_15h03m19s,0,0,40,40,15
2023-07-13_17h14m49s,0,0,74,53,64
2022-10-26_22h29m18s,0,0,74,108,64
2024-12-11_20h27m45s,0,0,17,15,64
2022-04-11_21h04m05s,0,0,167,154,9
2024-12-11_19h57m42s,0,0,17,15,64
2022-11-07_17h31m26s,0,0,173,193,42
2023-04-24_21h00m27s,0,0,130,37,12
2022-01-31_18h54m49s,0,0,20,20,64
2021-10-28_00h20m29s,0,0,275,174,64
2024-12-11_20h31m15s,0,0,22,20,64
2024-11-21_15h40m02s,0,0,356,347,22
2024-12-11_20h14m18s,0,0,19,22,64
2024-05-02_22h28m15s,0,0,260,208,64
2023-04-15_01h13m01s,0,0,92,57,15
2024-11-05_10h06m17s,0,0,96,82,64
2024-12-11_20h14m52s,0,0,12,10,64
2022-10-26_22h57m04s,0,0,75,206,64
2021-11-22_20h00m41s,0,0,347,96,42
2023-03-21_10h21m28s,0,0,118,345,64
2021-12-10_22h06m18s,0,0,140,99,64
2022-04-16_08h23m36s,0,0,100,100,64
2023-02-17_10h06m17s,0,0,91,109,64
2022-11-21_23h06m51s,0,0,207,213,64
2023-05-26_22h00m03s,0,0,126,78,9
2022-10-07_08h07m44s,0,0,259,260,17
2022-03-16_18h46m57s,0,0,175,54,42
2023-05-17_08h38m26s,0,0,310,221,64
2023-09-20_10h59m53s,0,0,377,332,20
2022-10-31_22h34m54s,0,0,295,138,64
2022-07-16_07h45m35s,0,0,147,26,64
2021-12-10_20h27m46s,0,0,174,114,36
2023-08-01_19h05m28s,0,0,62,123,30
2023-02-17_21h54m59s,0,0,45,56,18
2021-09-27_18h57m26s,0,0,217,196,64
2023-08-03_02h02m00s,0,0,68,59,18
2022-11-21_23h37m01s,0,0,163,150,64
2024-12-11_20h15m20s,0,0,44,31,64
2024-10-21_13h12m02s,0,0,60,430,64
2024-08-05_10h37m24s,0,0,22,18,33
2022-04-11_10h26m29s,0,0,100,100,64
2023-12-12_13h08m54s,0,0,69,52,9
2021-10-11_22h02m30s,0,0,145,139,64
2022-06-25_20h04m20s,0,0,67,89,64
2022-01-31_21h56m23s,0,0,121,49,33
2024-12-11_20h16m25s,0,0,15,18,64
2023-04-07_20h11m34s,0,0,54,34,12
2021-12-01_18h59m25s,0,0,120,260,64
2022-02-22_11h06m11s,0,0,504,335,34
2023-06-27_00h51m39s,0,0,105,130,64
2021-11-04_17h01m38s,0,0,149,541,15
2022-12-19_09h18m59s,0,0,186,289,64
2023-10-09_14h49m10s,0,0,328,270,64
2023-02-10_11h47m46s,0,0,328,270,64
2022-05-25_11h54m16s,0,0,80,194,9
2024-10-28_08h49m48s,0,0,263,205,64
2024-12-11_20h14m33s,0,0,19,19,64
2024-12-19_10h25m05s,0,0,69,125,64
2022-07-16_07h57m12s,0,0,285,157,54
2023-02-17_21h54m01s,0,0,60,31,12
2024-12-11_20h28m41s,0,0,23,22,64
2021-09-11_20h45m11s,0,0,127,69,64
2022-10-26_22h22m32s,0,0,130,76,64
2022-07-07_09h50m35s,0,0,40,64,64
2023-02-17_02h51m29s,0,0,90,41,15
2024-02-29_14h11m21s,0,0,68,112,36
2021-12-15_22h16m00s,0,0,248,188,39
2023-09-01_05h13m06s,0,0,310,221,18
2024-03-04_15h20m23s,0,0,39,38,64
2024-10-12_11h33m23s,0,0,167,331,64
2024-04-03_09h59m47s,0,0,82,156,64
2024-12-11_20h34m40s,0,0,39,34,64
2024-12-11_19h56m44s,0,0,15,14,64
2024-12-14_01h05m14s,0,0,245,109,9
2021-09-17_22h36m14s,0,0,430,692,27
2022-07-16_07h15m48s,0,0,238,82,64
2022-07-16_08h00m45s,0,0,206,151,64
2023-02-20_14h21m09s,0,0,77,179,64
2022-03-26_19h16m18s,0,0,168,108,15
2022-06-25_19h56m30s,0,0,79,297,64
2024-12-11_20h21m49s,0,0,61,36,64
2023-06-02_09h42m00s,0,0,306,213,27
2023-07-13_17h20m28s,0,0,62,83,64
2022-04-11_10h35m03s,0,0,100,100,64
2023-07-14_16h49m20s,0,0,190,388,64
2022-10-27_00h45m17s,0,0,110,84,64
2022-01-31_18h53m11s,0,0,25,25,15
2021-12-10_21h01m39s,0,0,157,110,42
2023-03-10_18h41m15s,0,0,200,200,12
2022-04-11_10h28m11s,0,0,100,100,64
2022-09-15_03h34m59s,0,0,162,169,12
2023-02-13_20h56m21s,0,0,64,114,9
2023-11-02_21h49m19s,0,0,346,298,28
2022-06-23_00h40m29s,0,0,198,234,21
2021-12-07_23h10m17s,0,0,80,57,12
2023-08-01_19h03m48s,0,0,66,133,12
2023-04-12_09h26m08s,0,0,105,317,64
2023-08-01_08h36m40s,0,0,131,346,64
2022-04-16_08h22m38s,0,0,100,100,64
2023-08-01_19h02m02s,0,0,62,106,64
2023-07-26_09h21m13s,0,0,141,474,64
2022-11-07_17h32m15s,0,0,20,178,63
2023-07-13_17h22m37s,0,0,119,88,64
2024-12-11_20h36m07s,0,0,36,37,64
2022-03-28_11h56m02s,0,0,100,100,64
2022-07-11_15h54m19s,0,0,320,616,24
2024-03-07_16h42m52s,0,0,55,35,64
2024-12-11_20h11m56s,0,0,16,16,64
2023-02-22_08h48m24s,0,0,122,238,12
2023-11-02_08h55m38s,0,0,880,2658,29
2023-05-17_14h00m17s,0,0,125,195,64
2023-09-22_18h11m23s,0,0,379,347,46
2024-03-07_16h43m07s,0,0,66,25,64
2023-07-13_17h16m07s,0,0,183,58,64
2023-08-03_02h11m25s,0,0,70,63,21
2022-10-17_15h53m36s,0,0,80,80,64
2023-02-24_11h58m32s,0,0,58,235,12
2025-08-25_21h41m26s,0,0,401,212,15
2021-11-25_11h10m32s,0,0,130,170,9
2023-08-03_02h01m37s,0,0,52,54,15
2023-08-09_09h14m18s,0,0,160,207,64
2023-07-31_07h24m15s,0,0,160,207,64
2022-06-04_01h13m31s,0,0,18,72,12
2022-03-28_11h56m06s,0,0,100,100,64
2023-08-20_07h36m46s,0,0,159,206,64
2024-12-11_20h27m27s,0,0,57,49,64
2022-06-25_20h06m35s,0,0,98,72,64
2024-12-11_20h29m41s,0,0,11,13,64
2022-07-11_16h03m35s,0,0,315,605,16
2024-12-11_20h31m03s,0,0,20,24,64
2023-02-24_17h47m14s,0,0,170,208,36
2023-02-24_01h34m00s,0,0,156,216,39
2021-09-11_20h39m45s,0,0,182,83,64
2023-10-09_14h29m18s,0,0,153,433,64
2023-05-10_21h07m23s,0,0,153,433,64
2022-10-17_15h51m26s,0,0,80,80,64
2023-09-12_02h11m49s,0,0,182,332,42
2023-11-01_11h33m19s,0,0,135,133,51
2022-08-30_18h23m39s,0,0,212,126,64
2023-07-13_17h19m44s,0,0,93,74,64
2024-03-07_16h44m10s,0,0,45,21,64
2024-12-11_20h23m35s,0,0,49,33,39
2022-05-23_14h51m14s,0,0,20,20,64
2023-02-27_08h56m17s,0,0,65,234,39
2024-11-05_10h05m10s,0,0,91,66,64
2022-10-18_15h33m11s,0,0,80,80,64
2024-06-12_23h33m36s,0,0,300,313,43
2023-04-19_03h51m13s,0,0,1,8541,63
2023-04-18_15h33m49s,0,0,1,8541,63
2022-10-17_22h29m04s,0,0,265,232,51
2024-12-11_20h26m31s,0,0,37,26,64
2022-10-18_15h34m37s,0,0,80,80,64
2021-09-27_19h13m28s,0,0,122,105,48
2024-12-11_20h25m32s,0,0,64,54,63
2022-10-31_21h29m06s,0,0,186,131,64
2023-02-24_08h56m57s,0,0,116,213,64
2021-09-09_22h14m45s,0,0,106,121,64
2024-12-11_20h30m16s,0,0,22,27,64
2024-12-11_20h29m03s,0,0,15,16,64
2023-09-07_13h18m50s,0,0,188,243,64
2023-02-17_02h53m27s,0,0,57,109,15
2022-06-09_20h32m28s,0,0,37,314,64
2022-10-18_15h32m39s,0,0,80,80,64
2024-12-11_20h15m32s,0,0,10,13,64
2024-12-19_12h28m30s,0,0,66,81,64
2024-12-11_20h28m53s,0,0,17,15,64
2024-12-11_20h16m12s,0,0,20,21,64
2023-08-25_16h10m50s,0,0,236,192,45
2021-12-27_02h45m21s,0,0,75,95,21
2021-12-24_07h18m40s,0,0,75,95,21
2024-10-31_15h04m05s,0,0,7,10,64
2021-11-10_07h02m55s,0,0,236,153,15
2022-05-18_01h15m37s,0,0,80,229,24
2022-01-31_18h52m15s,0,0,25,25,21
2022-10-17_15h50m46s,0,0,80,80,64
2023-09-07_11h22m29s,0,0,210,230,64
2023-05-08_13h39m16s,0,0,151,192,64
2022-04-14_15h07m57s,0,0,100,100,64
2022-10-29_05h44m48s,0,0,153,236,64
2024-12-11_20h26m16s,0,0,36,28,63
2022-10-17_15h52m54s,0,0,80,80,64
2024-12-11_20h30m28s,0,0,16,16,57
2024-12-11_20h22m40s,0,0,35,44,64
2022-06-11_22h46m07s,0,0,119,100,64
2023-10-09_14h28m20s,0,0,386,219,51
2023-05-10_20h03m32s,0,0,386,219,51
2024-08-23_15h23m31s,0,0,66,78,27
2021-12-10_20h53m07s,0,0,106,89,64
2022-05-23_14h50m42s,0,0,20,20,64
2022-09-17_20h36m06s,0,0,97,348,64
2022-06-25_19h49m59s,0,0,65,118,64
2023-09-12_17h08m06s,0,0,202,383,33
2022-10-17_15h59m07s,0,0,80,80,64
2023-02-13_20h51m20s,0,0,73,108,12
2022-07-16_07h24m32s,0,0,234,196,64
2024-12-19_10h29m23s,0,0,151,217,64
2022-05-16_11h22m05s,0,0,117,276,27
2022-07-16_08h03m42s,0,0,210,191,64
2024-12-11_20h34m19s,0,0,15,18,64
2023-04-24_22h08m37s,0,0,137,155,18
2022-11-03_21h15m04s,0,0,80,80,64
2022-07-16_07h54m08s,0,0,109,224,64
2022-02-14_11h58m38s,0,0,860,608,49
2022-07-16_07h35m23s,0,0,255,78,45
2024-03-04_15h19m36s,0,0,45,35,64
2023-07-12_00h00m38s,0,0,291,311,24
2022-10-17_16h00m47s,0,0,80,80,64
2022-02-17_03h35m24s,0,0,80,149,15
2021-09-15_19h27m06s,0,0,384,121,9
2021-12-10_21h42m23s,0,0,150,85,42
2024-12-11_20h21m19s,0,0,22,22,64
2022-03-15_20h49m16s,0,0,136,102,9
2022-06-04_01h14m18s,0,0,17,70,9
2021-11-30_17h43m09s,0,0,168,125,64
2024-07-29_22h12m48s,0,0,30,35,64
2023-10-02_17h16m22s,0,0,925,750,24
2024-07-29_22h13m04s,0,0,24,36,64
2022-06-25_19h56m54s,0,0,86,302,64
2021-12-10_20h41m09s,0,0,102,46,36
2022-06-04_00h46m51s,0,0,197,78,18
2023-08-25_16h51m51s,0,0,75,78,18
2022-01-12_10h42m57s,0,0,326,580,31
2023-09-05_17h06m14s,0,0,386,379,12
2022-10-21_10h10m16s,0,0,80,80,64
2022-05-27_22h54m58s,0,0,23,89,12
2023-12-12_22h43m48s,0,0,124,214,64
2023-02-24_00h56m10s,0,0,158,224,9
2021-12-16_15h58m50s,0,0,43,80,64
2022-04-16_08h23m31s,0,0,100,100,64
2022-10-17_15h51m15s,0,0,80,80,64
2023-07-05_10h22m28s,0,0,30,66,64
2024-07-29_21h53m47s,0,0,13,16,64
2022-04-11_10h31m36s,0,0,100,100,64
2022-10-17_15h51m43s,0,0,80,80,64
2024-12-11_20h31m58s,0,0,13,12,64
2023-07-13_17h05m08s,0,0,68,54,64
2022-09-16_14h27m40s,0,0,151,157,9
2022-02-28_12h37m31s,0,0,704,440,57
2022-05-28_00h14m09s,0,0,126,92,15
2024-12-11_20h32m12s,0,0,21,19,64
2024-02-29_13h56m24s,0,0,68,111,39
2022-10-17_15h58m17s,0,0,80,80,64
2022-10-17_15h52m19s,0,0,80,80,64
2024-12-11_20h31m29s,0,0,11,13,64
2023-03-20_17h58m48s,0,0,329,797,64
2022-11-21_22h54m09s,0,0,107,169,64
2024-03-07_16h10m16s,0,0,28,28,64
2022-10-17_15h50m33s,0,0,80,80,64
2024-12-11_20h31m42s,0,0,44,31,64
2023-02-24_01h41m05s,0,0,164,210,9
2022-10-17_22h30m28s,0,0,276,174,64
2023-09-11_22h42m13s,0,0,253,444,30
2022-10-17_15h58m41s,0,0,80,80,64
2022-05-25_10h39m00s,0,0,80,194,21
2023-06-06_16h03m49s,0,0,322,222,21
2022-10-21_10h11m25s,0,0,80,80,64
2023-09-12_23h10m19s,0,0,214,398,33
2022-06-25_20h08m30s,0,0,124,77,64
2021-11-10_04h48m47s,0,0,285,174,12
2021-09-11_20h29m46s,0,0,225,109,51
2024-02-29_15h19m51s,0,0,68,112,18
2023-02-22_20h34m02s,0,0,139,210,54
2022-04-11_10h24m59s,0,0,100,100,64
2022-06-03_20h06m46s,0,0,152,110,12
2022-12-22_11h50m30s,0,0,337,830,21
2023-02-13_21h00m01s,0,0,81,84,9
2022-11-21_23h17m14s,0,0,242,179,64
2023-12-04_10h53m49s,0,0,405,380,48
2023-07-13_17h15m16s,0,0,59,162,64
2024-12-11_20h22m03s,0,0,46,28,64
2022-06-04_01h12m33s,0,0,225,119,12
2022-10-17_15h58m48s,0,0,80,80,64
2022-10-18_15h33m01s,0,0,80,80,64
2023-07-28_17h21m49s,0,0,171,171,64
2024-03-07_16h35m44s,0,0,35,32,64
2024-02-27_03h49m35s,0,0,144,139,15
2023-05-31_19h01m23s,0,0,148,161,64
2023-09-12_01h11m29s,0,0,199,359,30
2024-12-11_20h30m05s,0,0,19,17,64
2023-05-03_09h35m25s,0,0,123,192,64
2025-08-26_18h28m54s,0,0,208,365,15
2021-11-30_17h50m30s,0,0,189,125,63
2023-02-17_10h17m06s,0,0,105,92,64
2021-10-19_17h14m44s,0,0,148,168,15
2024-03-04_10h19m16s,0,0,80,115,64
2022-10-17_15h53m30s,0,0,80,80,64
2022-01-31_21h55m40s,0,0,148,55,18
2023-03-18_10h16m51s,0,0,86,52,9
2025-08-26_19h22m48s,0,0,228,290,15
2023-04-14_03h40m59s,0,0,92,136,24
2022-10-17_15h58m05s,0,0,80,80,64
2022-04-03_20h36m28s,0,0,105,229,64
2022-04-16_08h23m55s,0,0,100,100,64
2024-06-05_13h28m26s,0,0,140,214,64
2023-02-24_00h49m18s,0,0,140,214,64
2024-07-15_10h22m30s,0,0,34,39,64
2024-03-19_17h08m03s,0,0,80,115,27
2024-02-29_14h35m49s,0,0,80,115,27
2021-09-15_20h25m03s,0,0,171,268,12
2025-08-25_20h09m33s,0,0,200,904,18
2024-02-20_01h49m35s,0,0,136,82,21
2022-10-17_15h58m32s,0,0,80,80,64
2022-07-16_07h41m50s,0,0,159,279,64
2022-07-16_07h14m38s,0,0,82,164,64
2021-12-13_08h27m36s,0,0,81,128,9
2022-07-16_07h38m57s,0,0,113,257,64
2025-08-27_01h09m52s,0,0,249,287,15
2024-12-11_20h41m04s,0,0,66,62,64
2024-12-11_20h32m24s,0,0,24,21,64
2023-02-17_10h17m17s,0,0,111,103,64
2024-05-23_03h48m49s,0,0,15,45,9
2022-10-18_15h32m45s,0,0,80,80,64
2023-09-27_13h40m13s,0,0,320,368,9
2024-07-29_22h15m17s,0,0,20,24,64
2024-10-14_18h04m22s,0,0,120,343,64
2024-10-15_09h14m56s,0,0,107,310,64
2024-12-11_20h29m14s,0,0,13,14,64
2022-10-17_15h58m25s,0,0,80,80,64
2024-09-18_00h54m47s,0,0,285,232,9
2024-05-29_05h20m32s,0,0,131,127,12
2022-10-17_15h52m35s,0,0,80,80,64
2024-07-29_22h13m19s,0,0,20,32,64
2024-02-29_14h05m31s,0,0,62,109,21
2022-10-17_15h53m01s,0,0,80,80,64
2024-03-07_16h43m49s,0,0,67,30,64
2021-11-04_16h55m26s,0,0,232,488,45
